date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,surface_pressure,pressure_msl,wind_speed_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,rain
2026-03-01 00:00:00+00:00,28.0,83.78747,32.57816,0.0,1008.01385,1008.7,14.796175,216.59119,29.85,0.077,0.0
2026-03-01 01:00:00+00:00,28.2,83.311806,32.910957,0.0,1007.3147,1008.0,14.33347,215.28683,29.25,0.085,0.0
2026-03-01 02:00:00+00:00,28.2,83.311806,32.91046,0.0,1007.2148,1007.9,14.336861,218.8845,28.95,0.085,0.0
2026-03-01 03:00:00+00:00,28.15,82.5643,33.049095,0.0,1007.1148,1007.8,12.145665,219.5881,28.75,0.086,0.0
2026-03-01 04:00:00+00:00,28.0,83.04105,33.11602,0.0,1006.7148,1007.4,10.436895,224.9999,28.5,0.086,0.0
2026-03-01 05:00:00+00:00,27.95,83.035324,32.84764,0.0,1006.31464,1007.0,11.712454,226.24529,28.35,0.087,0.0
2026-03-01 06:00:00+00:00,27.8,82.276665,32.635174,0.0,1006.6142,1007.3,10.819482,224.32605,28.15,0.087,0.0
2026-03-01 07:00:00+00:00,27.75,80.56253,33.254257,0.3,1007.41364,1008.1,4.5,253.73972,27.8,0.086,0.3
2026-03-01 08:00:00+00:00,28.1,78.93415,33.085987,0.0,1008.1138,1008.8,8.049845,243.43501,27.9,0.086,0.0
2026-03-01 09:00:00+00:00,28.85,72.88907,33.352306,0.0,1008.91516,1009.6,8.827344,230.7928,28.75,0.087,0.0
2026-03-01 10:00:00+00:00,29.7,68.15125,33.82125,0.0,1009.2168,1009.9,10.195057,222.13753,30.35,0.087,0.0
2026-03-01 11:00:00+00:00,30.2,66.220474,34.368195,0.1,1009.4176,1010.1,9.867218,218.33337,31.9,0.088,0.1
2026-03-01 12:00:00+00:00,30.8,63.598846,35.95388,0.0,1008.6198,1009.3,10.00256,210.25635,33.9,0.087,0.0
2026-03-01 13:00:00+00:00,31.95,59.033295,37.470875,0.1,1008.02277,1008.7,10.036512,212.54999,35.4,0.079,0.1
2026-03-01 14:00:00+00:00,32.2,58.55723,37.097816,0.1,1007.0237,1007.7,11.919479,218.25447,37.05,0.081,0.1
2026-03-01 15:00:00+00:00,31.7,60.972256,36.32492,0.0,1006.22327,1006.9,13.479583,214.11452,37.95,0.081,0.0
2026-03-01 16:00:00+00:00,31.35,61.82225,35.476665,0.0,1005.4228,1006.1,12.522619,198.43504,38.25,0.082,0.0
2026-03-01 17:00:00+00:00,30.3,67.85775,34.206036,0.0,1005.2208,1005.9,13.733186,190.57347,37.55,0.082,0.0
2026-03-01 18:00:00+00:00,29.65,71.50773,33.64396,0.0,1005.61896,1006.3,14.193772,192.44998,36.3,0.082,0.0
2026-03-01 19:00:00+00:00,29.65,73.464424,33.94591,0.0,1005.91876,1006.6,14.05845,193.32454,34.7,0.086,0.0
2026-03-01 20:00:00+00:00,29.15,77.67727,33.762024,0.0,1006.5174,1007.2,13.878688,189.70659,33.3,0.086,0.0
2026-03-01 21:00:00+00:00,28.9,79.75497,33.628872,0.0,1007.41614,1008.1,13.976394,187.3995,32.2,0.086,0.0
2026-03-01 22:00:00+00:00,28.75,80.93205,33.652626,0.0,1007.91547,1008.6,13.238261,191.76826,31.35,0.087,0.0
2026-03-01 23:00:00+00:00,28.7,81.1671,33.53261,0.0,1008.4151,1009.1,13.719023,199.14822,30.7,0.087,0.0
2026-03-02 00:00:00+00:00,28.55,82.12101,33.1959,0.0,1008.3149,1009.0,15.22783,208.98872,30.15,0.087,0.0
2026-03-02 01:00:00+00:00,28.85,78.09922,33.036552,0.0,1008.31555,1009.0,15.9134655,217.64769,30.3,0.078,0.0
2026-03-02 02:00:00+00:00,28.85,75.79521,32.86623,0.0,1007.8159,1008.5,14.905261,222.5529,29.9,0.078,0.0
2026-03-02 03:00:00+00:00,28.65,75.76403,32.3918,0.0,1007.31555,1008.0,15.934829,228.2053,29.55,0.079,0.0
2026-03-02 04:00:00+00:00,28.5,76.19742,32.460514,0.0,1006.8156,1007.5,14.224556,231.67984,29.3,0.079,0.0
2026-03-02 05:00:00+00:00,28.45,75.50517,32.41703,0.0,1006.8156,1007.5,13.337016,238.24055,29.05,0.079,0.0
2026-03-02 06:00:00+00:00,28.45,74.82598,32.35579,0.0,1006.9155,1007.6,13.130133,236.74562,28.85,0.08,0.0
2026-03-02 07:00:00+00:00,28.6,75.5288,32.876568,0.0,1007.9151,1008.6,11.844492,233.65245,28.95,0.1,0.0
2026-03-02 08:00:00+00:00,28.45,78.041885,33.140274,0.0,1008.9142,1009.6,10.718693,229.08571,28.8,0.1,0.0
2026-03-02 09:00:00+00:00,29.25,71.86818,33.18105,0.0,1009.51575,1010.2,13.3649235,224.4544,29.35,0.1,0.0
2026-03-02 10:00:00+00:00,29.2,72.29347,32.7532,0.1,1010.3148,1011.0,16.165964,232.23686,30.35,0.1,0.1
2026-03-02 11:00:00+00:00,28.4,76.18204,31.994946,0.6,1010.51276,1011.2,16.309628,222.31616,31.25,0.105,0.6
2026-03-02 12:00:00+00:00,28.45,73.040924,31.845287,0.1,1009.8136,1010.5,14.98331,218.65982,31.75,0.104,0.1
2026-03-02 13:00:00+00:00,30.55,63.545486,35.936405,0.0,1008.71906,1009.4,12.284918,219.05313,33.65,0.093,0.0
2026-03-02 14:00:00+00:00,31.25,62.36332,35.802547,0.1,1007.9211,1008.6,13.443481,206.22191,34.95,0.092,0.1
2026-03-02 15:00:00+00:00,31.2,63.301014,36.094585,0.0,1007.0215,1007.7,13.154786,196.69933,35.95,0.091,0.0
2026-03-02 16:00:00+00:00,30.7,65.92324,34.83001,0.0,1006.321,1007.0,15.027575,198.8691,36.3,0.09,0.0
2026-03-02 17:00:00+00:00,29.8,71.74934,33.937862,0.0,1006.41864,1007.1,14.059602,198.667,35.8,0.089,0.0
2026-03-02 18:00:00+00:00,29.15,76.06926,33.6201,0.0,1006.9171,1007.6,13.306615,203.09685,34.75,0.089,0.0
2026-03-02 19:00:00+00:00,29.65,75.01856,34.42353,0.0,1007.4177,1008.1,12.320471,205.06743,33.4,0.099,0.0
2026-03-02 20:00:00+00:00,29.05,80.012794,34.20879,0.0,1008.3158,1009.0,11.931705,213.92984,32.2,0.098,0.0
2026-03-02 21:00:00+00:00,28.8,81.42154,33.968483,0.0,1009.0148,1009.7,12.096214,216.52895,31.25,0.098,0.0
2026-03-02 22:00:00+00:00,28.6,82.371666,33.704407,0.0,1009.51404,1010.2,12.538134,219.17365,30.5,0.098,0.0
2026-03-02 23:00:00+00:00,28.45,83.58807,33.60096,0.0,1010.0135,1010.7,12.678185,218.65984,29.95,0.098,0.0
2026-03-03 00:00:00+00:00,28.35,83.3287,33.478886,0.0,1010.3129,1011.0,12.145665,219.5881,29.5,0.098,0.0
2026-03-03 01:00:00+00:00,28.3,83.07537,33.16336,0.0,1009.91315,1010.6,13.513193,221.76021,29.75,0.095,0.0
2026-03-03 02:00:00+00:00,28.2,83.56027,32.91787,0.0,1009.01355,1009.7,14.512064,223.99501,29.3,0.095,0.0
2026-03-03 03:00:00+00:00,28.05,84.29367,32.731018,0.0,1008.7134,1009.4,14.766584,224.01233,28.9,0.095,0.0
2026-03-03 04:00:00+00:00,27.8,85.53215,32.499622,0.0,1008.41296,1009.1,14.64209,223.50572,28.6,0.095,0.0
2026-03-03 05:00:00+00:00,27.75,85.27272,32.432,0.0,1008.31305,1009.0,14.31198,230.10222,28.35,0.095,0.0
2026-03-03 06:00:00+00:00,27.4,86.26141,32.30683,0.0,1008.71185,1009.4,12.10157,247.249,28.15,0.096,0.0
2026-03-03 07:00:00+00:00,24.95,91.12054,30.206177,0.0,1010.205,1010.9,3.2846913,80.53775,29.15,0.094,0.0
2026-03-03 08:00:00+00:00,25.55,86.86889,30.14075,0.7,1010.30664,1011.0,7.02,180.0,28.25,0.104,0.7
2026-03-03 09:00:00+00:00,26.75,81.16496,31.578423,0.0,1011.1088,1011.8,5.5829024,181.84756,28.4,0.104,0.0
2026-03-03 10:00:00+00:00,28.55,75.748405,33.446484,0.0,1011.2129,1011.9,7.5942082,211.42952,29.6,0.103,0.0
2026-03-03 11:00:00+00:00,29.35,72.974525,34.088276,0.0,1011.4144,1012.1,10.9859,235.0079,31.15,0.102,0.0
2026-03-03 12:00:00+00:00,30.05,67.19787,34.611782,0.1,1010.9163,1011.6,10.718693,229.08571,32.5,0.1,0.1
2026-03-03 13:00:00+00:00,30.15,72.458176,36.300484,0.0,1009.61743,1010.3,11.391313,238.57048,32.25,0.13,0.0
2026-03-03 14:00:00+00:00,30.25,70.76174,36.51468,0.1,1008.9183,1009.6,8.490582,237.99466,33.4,0.126,0.1
2026-03-03 15:00:00+00:00,30.45,69.121414,36.08536,0.0,1007.8194,1008.5,9.292254,225.78473,34.0,0.123,0.0
2026-03-03 16:00:00+00:00,30.2,70.540924,35.103317,0.0,1007.0192,1007.7,9.236298,236.92932,34.15,0.119,0.0
2026-03-03 17:00:00+00:00,30.1,70.73456,34.51846,0.1,1006.91925,1007.6,12.346741,224.40942,33.8,0.117,0.1
2026-03-03 18:00:00+00:00,29.25,75.40484,33.864384,0.0,1007.3172,1008.0,12.097553,226.80872,32.85,0.116,0.0
2026-03-03 19:00:00+00:00,29.6,75.45995,34.77988,0.0,1007.91736,1008.6,9.7565975,217.50421,31.75,0.111,0.0
2026-03-03 20:00:00+00:00,29.15,79.551346,34.592537,0.0,1008.81586,1009.5,9.984729,207.95087,30.85,0.11,0.0
2026-03-03 21:00:00+00:00,28.9,79.99297,34.52457,0.0,1009.9145,1010.6,8.0599,209.42737,30.1,0.11,0.0
2026-03-03 22:00:00+00:00,28.8,80.69781,34.232983,0.0,1010.7136,1011.4,9.600937,210.411,29.55,0.11,0.0
2026-03-03 23:00:00+00:00,28.6,82.371666,34.041943,0.0,1011.1129,1011.8,10.223619,206.11385,29.1,0.109,0.0
2026-03-04 00:00:00+00:00,28.4,85.085335,33.830173,0.0,1011.11237,1011.8,11.91812,205.01686,28.75,0.109,0.0
2026-03-04 01:00:00+00:00,28.45,84.58704,33.00419,0.0,1010.41315,1011.1,17.692268,224.58784,28.85,0.115,0.0
2026-03-04 02:00:00+00:00,28.3,84.070076,32.900604,0.0,1009.7133,1010.4,16.22498,220.04967,28.6,0.115,0.0
2026-03-04 03:00:00+00:00,28.15,83.80395,32.73215,0.0,1009.21344,1009.9,15.443328,220.74608,28.3,0.115,0.0
2026-03-04 04:00:00+00:00,28.0,84.53973,32.579357,0.0,1008.61346,1009.3,15.4642935,230.19447,28.05,0.115,0.0
2026-03-04 05:00:00+00:00,27.85,85.2828,32.522438,0.0,1008.7128,1009.4,14.827893,236.88866,27.9,0.114,0.0
2026-03-04 06:00:00+00:00,27.85,85.029205,32.30621,0.0,1008.61285,1009.3,16.084589,238.26653,27.75,0.114,0.0
2026-03-04 07:00:00+00:00,27.35,81.24057,31.708256,0.0,1009.4113,1010.1,11.298495,239.34941,28.2,0.113,0.0
2026-03-04 08:00:00+00:00,26.1,88.76684,31.1856,2.5,1010.7076,1011.4,7.388775,272.79263,27.7,0.145,2.5
2026-03-04 09:00:00+00:00,27.0,83.92858,32.034283,0.0,1011.0093,1011.7,7.5170207,253.30067,27.8,0.145,0.0
2026-03-04 10:00:00+00:00,28.4,79.44997,33.54489,0.0,1011.5121,1012.2,8.688613,230.04251,28.85,0.143,0.0
2026-03-04 11:00:00+00:00,29.45,74.539185,34.14099,0.1,1011.9143,1012.6,14.021525,228.12221,30.15,0.14,0.1
2026-03-04 12:00:00+00:00,30.05,69.88122,34.667118,0.0,1011.3161,1012.0,15.536408,223.12213,31.3,0.136,0.0
2026-03-04 13:00:00+00:00,30.55,66.49128,35.27456,0.0,1010.41785,1011.1,13.845967,206.23187,32.7,0.101,0.0
2026-03-04 14:00:00+00:00,30.55,68.11073,35.882294,0.0,1009.7184,1010.4,14.087229,206.56499,34.05,0.098,0.0
2026-03-04 15:00:00+00:00,30.45,70.3755,35.575924,0.1,1009.1185,1009.8,15.175612,202.30626,34.8,0.097,0.1
2026-03-04 16:00:00+00:00,30.0,72.649254,34.319027,0.0,1008.418,1009.1,15.743571,202.1664,34.9,0.096,0.0
2026-03-04 17:00:00+00:00,29.75,73.48119,33.98777,0.0,1008.1175,1008.8,14.892213,206.56499,34.55,0.095,0.0
2026-03-04 18:00:00+00:00,29.35,74.970604,33.731873,0.0,1008.61633,1009.3,13.690653,208.24963,33.7,0.095,0.0
2026-03-04 19:00:00+00:00,29.4,74.754555,33.966324,0.0,1008.81647,1009.5,12.425216,218.53021,32.5,0.099,0.0
2026-03-04 20:00:00+00:00,29.0,77.423706,33.886913,0.0,1009.6149,1010.3,11.1090765,220.39983,31.4,0.098,0.0
2026-03-04 21:00:00+00:00,28.85,78.33296,33.7867,0.0,1010.3142,1011.0,10.990322,211.60745,30.6,0.098,0.0
2026-03-04 22:00:00+00:00,28.85,79.27403,33.887142,0.0,1011.11365,1011.8,11.190442,205.74066,30.0,0.098,0.0
2026-03-04 23:00:00+00:00,28.75,80.45132,34.03152,0.0,1011.9127,1012.6,10.1887,212.00534,29.55,0.098,0.0
2026-03-05 00:00:00+00:00,28.6,80.43186,33.836567,0.0,1011.9124,1012.6,9.826088,208.44283,29.15,0.098,0.0
2026-03-05 01:00:00+00:00,28.8,77.39435,33.27706,0.0,1011.0134,1011.7,13.044722,219.40063,29.7,0.091,0.0
2026-03-05 02:00:00+00:00,28.65,78.53919,32.917896,0.0,1010.01373,1010.7,14.918297,221.57603,29.3,0.091,0.0
2026-03-05 03:00:00+00:00,28.55,77.125824,32.44825,0.0,1009.7139,1010.4,15.717823,230.11047,29.0,0.091,0.0
2026-03-05 04:00:00+00:00,28.55,74.61705,32.121304,0.0,1009.41406,1010.1,15.631007,234.84575,28.75,0.091,0.0
2026-03-05 05:00:00+00:00,28.25,75.92988,31.927792,0.0,1009.6131,1010.3,14.904173,232.85323,28.55,0.091,0.0
2026-03-05 06:00:00+00:00,28.2,75.693596,32.00176,0.0,1009.9129,1010.6,13.638489,247.49643,28.35,0.091,0.0
2026-03-05 07:00:00+00:00,28.4,76.641556,32.77387,0.0,1010.3129,1011.0,11.391313,238.57048,29.2,0.086,0.0
2026-03-05 08:00:00+00:00,28.85,73.109085,33.06524,0.0,1011.11365,1011.8,11.003581,254.82703,29.15,0.086,0.0
2026-03-05 09:00:00+00:00,28.3,73.90384,31.878902,1.6,1012.41144,1013.1,13.929953,327.13132,29.75,0.105,1.6
2026-03-05 10:00:00+00:00,25.9,83.04939,30.831825,2.1,1012.7056,1013.4,3.06,298.0724,29.4,0.131,2.1
2026-03-05 11:00:00+00:00,27.8,77.24657,33.345737,0.0,1012.6101,1013.3,2.968636,345.9637,30.6,0.128,0.0
2026-03-05 12:00:00+00:00,28.95,74.45786,36.004852,0.0,1011.5134,1012.2,2.4014995,167.00539,32.3,0.124,0.0
2026-03-05 13:00:00+00:00,30.8,66.74179,37.896484,0.0,1010.1188,1010.8,6.0721655,191.9761,33.85,0.134,0.0
2026-03-05 14:00:00+00:00,30.75,68.559204,37.105236,0.1,1009.11914,1009.8,9.403169,185.49223,34.65,0.13,0.1
2026-03-05 15:00:00+00:00,30.55,68.52094,36.082058,0.0,1008.11945,1008.8,11.307095,193.81505,34.9,0.125,0.0
2026-03-05 16:00:00+00:00,30.2,68.45375,34.754505,0.0,1007.0192,1007.7,11.39842,201.29742,34.8,0.122,0.0
2026-03-05 17:00:00+00:00,29.8,70.89283,34.219265,0.0,1006.7185,1007.4,11.27553,196.69933,34.3,0.119,0.0
2026-03-05 18:00:00+00:00,29.05,75.82639,33.760815,0.0,1007.0167,1007.7,11.003581,195.17297,33.3,0.117,0.0
2026-03-05 19:00:00+00:00,29.1,80.01936,34.420403,0.0,1007.31647,1008.0,11.050591,192.22511,32.1,0.116,0.0
2026-03-05 20:00:00+00:00,28.9,80.71064,34.08621,0.0,1007.91583,1008.6,11.745604,195.10115,31.0,0.116,0.0
2026-03-05 21:00:00+00:00,28.9,79.517624,33.796623,0.0,1008.61536,1009.3,12.601285,201.80147,30.25,0.115,0.0
2026-03-05 22:00:00+00:00,28.8,78.79534,33.568203,0.0,1009.21466,1009.9,12.367716,201.33693,29.6,0.115,0.0
2026-03-05 23:00:00+00:00,28.75,78.553246,33.29009,0.0,1009.4144,1010.1,13.4903965,198.6768,29.15,0.115,0.0
2026-03-06 00:00:00+00:00,28.6,79.71483,33.22314,0.0,1009.31415,1010.0,13.3649235,205.52965,28.75,0.114,0.0
2026-03-06 01:00:00+00:00,28.4,83.334335,33.26233,0.0,1009.5134,1010.2,14.20062,210.46547,29.2,0.111,0.0
2026-03-06 02:00:00+00:00,28.35,83.82589,33.182484,0.0,1008.614,1009.3,14.634343,211.93065,28.85,0.11,0.0
2026-03-06 03:00:00+00:00,28.25,84.06464,33.16637,0.0,1008.2141,1008.9,13.83192,214.93102,28.5,0.11,0.0
2026-03-06 04:00:00+00:00,28.1,84.80217,33.077694,0.0,1008.01385,1008.7,13.413321,220.10085,28.25,0.11,0.0
2026-03-06 05:00:00+00:00,28.1,82.55843,32.96977,0.0,1008.1138,1008.8,12.124306,220.78572,28.1,0.11,0.0
2026-03-06 06:00:00+00:00,28.05,82.06093,32.845695,0.0,1008.31366,1009.0,11.966954,223.7812,27.9,0.109,0.0
2026-03-06 07:00:00+00:00,28.05,82.306435,33.26804,0.0,1008.4136,1009.1,9.292254,225.78473,28.1,0.109,0.0
2026-03-06 08:00:00+00:00,28.35,78.9688,33.0055,0.0,1009.1137,1009.8,11.391313,211.4295,28.1,0.108,0.0
2026-03-06 09:00:00+00:00,28.45,76.64913,33.187557,0.0,1009.7137,1010.4,9.109138,217.77574,28.6,0.107,0.0
2026-03-06 10:00:00+00:00,29.9,70.91087,34.818924,0.0,1009.8167,1010.5,8.274128,225.8813,29.95,0.106,0.0
2026-03-06 11:00:00+00:00,30.8,66.74179,35.617832,0.0,1009.81903,1010.5,10.560341,209.62366,31.6,0.104,0.0
2026-03-06 12:00:00+00:00,31.25,65.05076,36.7819,0.0,1009.1203,1009.8,11.9140415,206.9521,33.35,0.101,0.0
2026-03-06 13:00:00+00:00,31.4,61.833275,37.180367,0.0,1008.5211,1009.2,10.495713,202.1664,35.15,0.103,0.0
2026-03-06 14:00:00+00:00,31.5,61.855244,37.233128,0.0,1007.8219,1008.5,11.334285,200.44963,36.25,0.099,0.0
2026-03-06 15:00:00+00:00,31.25,62.930874,36.527035,0.0,1006.92175,1007.6,11.770403,203.42871,36.85,0.097,0.0
2026-03-06 16:00:00+00:00,30.75,65.34011,35.204613,0.0,1006.02124,1006.7,12.483749,204.71742,36.9,0.094,0.0
2026-03-06 17:00:00+00:00,30.25,68.05257,34.2687,0.0,1005.72046,1006.4,12.96125,207.27667,36.3,0.093,0.0
2026-03-06 18:00:00+00:00,29.5,72.128624,33.830654,0.0,1005.71857,1006.4,11.886816,212.00534,35.15,0.093,0.0
2026-03-06 19:00:00+00:00,29.5,75.669945,34.368336,0.0,1006.2182,1006.9,11.672275,206.56499,33.7,0.094,0.0
2026-03-06 20:00:00+00:00,29.1,77.90217,34.0248,0.0,1007.11664,1007.8,11.734564,212.47118,32.45,0.093,0.0
2026-03-06 21:00:00+00:00,28.9,79.04474,33.93178,0.0,1008.1157,1008.8,11.226575,221.09941,31.45,0.093,0.0
2026-03-06 22:00:00+00:00,28.7,80.68496,33.925854,0.0,1008.8149,1009.5,10.571074,222.92996,30.7,0.093,0.0
2026-03-06 23:00:00+00:00,28.55,81.39051,33.700222,0.0,1008.9144,1009.6,11.091564,228.28934,30.1,0.093,0.0
2026-03-07 00:00:00+00:00,28.35,82.83407,33.26141,0.0,1008.614,1009.3,13.18308,235.0079,29.6,0.093,0.0
2026-03-07 01:00:00+00:00,28.5,81.62721,33.377647,0.0,1008.11475,1008.8,12.961249,232.3343,29.85,0.094,0.0
2026-03-07 02:00:00+00:00,28.4,82.593605,33.347317,0.0,1007.31494,1008.0,12.936228,238.07916,29.4,0.094,0.0
2026-03-07 03:00:00+00:00,28.25,83.565865,33.091324,0.0,1006.9149,1007.6,13.891522,238.78166,29.05,0.094,0.0
2026-03-07 04:00:00+00:00,28.3,83.3231,33.084877,0.0,1006.6154,1007.3,14.277983,236.3099,28.8,0.094,0.0
2026-03-07 05:00:00+00:00,28.25,83.06967,33.033836,0.0,1006.6152,1007.3,13.833091,237.75755,28.55,0.094,0.0
2026-03-07 06:00:00+00:00,28.15,83.058235,32.886528,0.0,1006.81506,1007.5,13.70839,240.06857,28.35,0.094,0.0
2026-03-07 07:00:00+00:00,28.4,83.334335,33.453487,0.0,1006.91516,1007.6,12.88981,234.09018,28.95,0.092,0.0
2026-03-07 08:00:00+00:00,28.6,81.39673,33.492928,0.1,1007.8152,1008.5,13.0806875,235.65384,28.9,0.093,0.1
2026-03-07 09:00:00+00:00,29.55,73.66805,33.926895,0.0,1008.61694,1009.3,13.287122,234.372,29.5,0.093,0.0
2026-03-07 10:00:00+00:00,30.2,70.540924,34.580807,0.0,1009.4176,1010.1,12.819235,231.84273,30.7,0.092,0.0
2026-03-07 11:00:00+00:00,29.3,72.965996,33.5002,0.0,1009.61566,1010.3,12.783802,212.34741,31.7,0.092,0.0
2026-03-07 12:00:00+00:00,30.3,68.88584,35.075687,0.0,1008.81836,1009.5,13.681184,212.64462,33.25,0.091,0.0
2026-03-07 13:00:00+00:00,31.7,61.15665,36.287754,0.0,1008.2219,1008.9,15.443328,220.74608,35.65,0.099,0.0
2026-03-07 14:00:00+00:00,31.65,62.075108,36.96119,0.0,1007.4224,1008.1,14.957339,219.62897,36.55,0.096,0.0
2026-03-07 15:00:00+00:00,31.35,63.33313,36.014465,0.0,1006.92175,1007.6,14.291592,220.91429,36.95,0.094,0.0
2026-03-07 16:00:00+00:00,31.05,64.230736,35.091568,0.0,1006.2217,1006.9,13.276144,220.60121,36.9,0.093,0.0
2026-03-07 17:00:00+00:00,30.6,66.70183,34.40088,0.0,1005.821,1006.5,14.450535,219.44002,36.4,0.092,0.0
2026-03-07 18:00:00+00:00,29.9,71.33781,34.094936,0.0,1006.0193,1006.7,13.666967,220.19197,35.3,0.091,0.0
2026-03-07 19:00:00+00:00,29.7,73.69303,34.29668,0.0,1006.11884,1006.8,12.431733,214.3804,33.9,0.09,0.0
2026-03-07 20:00:00+00:00,29.45,75.436356,34.217316,0.0,1006.7179,1007.4,11.923557,208.88649,32.7,0.089,0.0
2026-03-07 21:00:00+00:00,29.35,76.32773,34.01901,0.0,1007.3172,1008.0,13.040997,206.21132,31.8,0.089,0.0
2026-03-07 22:00:00+00:00,29.15,77.90938,33.976345,0.0,1008.0164,1008.7,12.632101,212.78427,31.05,0.089,0.0
2026-03-07 23:00:00+00:00,29.05,78.59541,33.931923,0.0,1008.7156,1009.4,12.475961,223.83095,30.5,0.089,0.0
2026-03-08 00:00:00+00:00,28.9,79.28089,33.63373,0.0,1008.61536,1009.3,13.493999,226.08084,30.0,0.089,0.0
2026-03-08 01:00:00+00:00,28.9,79.517624,33.44279,0.0,1008.2157,1008.9,15.027575,226.94147,30.3,0.091,0.0
2026-03-08 02:00:00+00:00,28.85,78.80227,33.08796,0.0,1007.616,1008.3,16.22498,229.95033,29.8,0.091,0.0
2026-03-08 03:00:00+00:00,28.7,79.017166,33.03817,0.0,1007.0161,1007.7,15.096411,230.80673,29.5,0.091,0.0
2026-03-08 04:00:00+00:00,28.7,78.546234,33.115005,0.0,1006.8162,1007.5,14.128566,235.90497,29.15,0.091,0.0
2026-03-08 05:00:00+00:00,28.65,78.070595,32.98134,0.0,1006.616,1007.3,14.045767,239.16223,28.95,0.091,0.0
2026-03-08 06:00:00+00:00,28.5,78.989555,32.912663,0.0,1006.51587,1007.2,13.70839,240.06857,28.75,0.091,0.0
2026-03-08 07:00:00+00:00,28.55,79.9466,33.15756,0.0,1007.31555,1008.0,13.472372,247.20345,29.4,0.09,0.0
2026-03-08 08:00:00+00:00,28.95,77.64815,33.54786,0.0,1007.716,1008.4,13.091829,251.56496,29.35,0.09,0.0
2026-03-08 09:00:00+00:00,29.7,73.47281,34.15078,0.0,1008.5173,1009.2,13.213764,245.87901,30.0,0.089,0.0
2026-03-08 10:00:00+00:00,30.55,69.34785,34.841328,0.0,1008.9189,1009.6,13.644427,233.58353,31.3,0.089,0.0
2026-03-08 11:00:00+00:00,31.3,65.847176,35.697495,0.0,1009.4201,1010.1,15.072783,229.84407,32.95,0.088,0.0
2026-03-08 12:00:00+00:00,31.75,62.472095,36.4555,0.0,1008.32184,1009.0,16.135872,231.34016,34.65,0.088,0.0
2026-03-08 13:00:00+00:00,32.05,61.9759,37.936367,0.0,1007.72296,1008.4,12.652604,219.80553,36.3,0.097,0.0
2026-03-08 14:00:00+00:00,31.75,63.800674,37.01876,0.0,1007.0227,1007.7,13.15971,220.0062,36.9,0.095,0.0
2026-03-08 15:00:00+00:00,31.6,64.34619,36.295757,0.0,1006.223,1006.9,14.087229,206.56499,37.2,0.093,0.0
2026-03-08 16:00:00+00:00,31.1,66.40199,35.186687,0.0,1005.5225,1006.2,15.627897,212.77487,37.1,0.092,0.0
2026-03-08 17:00:00+00:00,30.6,69.77385,34.58951,0.0,1005.32135,1006.0,16.365158,209.66663,36.6,0.091,0.0
2026-03-08 18:00:00+00:00,30.0,72.86687,34.22196,0.0,1006.11957,1006.8,15.435983,211.65123,35.4,0.09,0.0
2026-03-08 19:00:00+00:00,30.0,73.523056,34.14947,0.0,1006.31946,1007.0,16.595179,204.34108,34.05,0.091,0.0
2026-03-08 20:00:00+00:00,29.6,75.45995,33.455482,0.0,1007.1179,1007.8,18.838184,207.29948,32.85,0.091,0.0
2026-03-08 21:00:00+00:00,29.1,77.90217,33.200146,0.0,1007.71625,1008.4,17.38934,205.76927,31.9,0.091,0.0
2026-03-08 22:00:00+00:00,29.0,78.354225,33.240036,0.0,1008.8155,1009.5,16.431347,204.59978,31.2,0.091,0.0
2026-03-08 23:00:00+00:00,28.7,83.12094,33.412067,0.0,1008.71497,1009.4,16.375053,213.34073,30.55,0.091,0.0
2026-03-09 00:00:00+00:00,28.65,84.357605,33.42854,0.0,1008.21497,1008.9,16.848999,220.6676,30.05,0.091,0.0
2026-03-09 01:00:00+00:00,28.85,82.4012,33.575676,0.0,1008.1157,1008.8,16.279802,234.90411,30.7,0.088,0.0
2026-03-09 02:00:00+00:00,28.75,83.37366,33.68879,0.0,1007.51575,1008.2,15.283048,237.99466,30.2,0.088,0.0
2026-03-09 03:00:00+00:00,28.65,83.61028,33.482903,0.0,1006.9158,1007.6,15.778516,235.22209,29.85,0.088,0.0
2026-03-09 04:00:00+00:00,28.7,82.874504,33.419605,0.0,1006.61633,1007.3,16.092644,233.6427,29.55,0.088,0.0
2026-03-09 05:00:00+00:00,28.6,82.371666,33.457146,0.0,1006.81586,1007.5,14.233664,237.91785,29.35,0.088,0.0
2026-03-09 06:00:00+00:00,28.3,82.5819,33.15464,0.0,1007.215,1007.9,13.121493,243.08353,29.1,0.088,0.0
2026-03-09 07:00:00+00:00,28.05,82.55257,32.60786,0.0,1008.4136,1009.1,14.041154,233.86453,29.75,0.086,0.0
2026-03-09 08:00:00+00:00,28.4,80.4059,32.688114,0.0,1009.1137,1009.8,15.443328,229.25392,29.6,0.086,0.0
2026-03-09 09:00:00+00:00,27.55,81.75497,31.221981,2.2,1010.21106,1010.9,17.280935,202.0231,29.85,0.114,2.2
2026-03-09 10:00:00+00:00,26.25,83.593346,30.611652,1.2,1010.50806,1011.2,8.78872,214.9921,29.55,0.128,1.2
2026-03-09 11:00:00+00:00,28.0,77.509224,31.669796,0.0,1010.51215,1011.2,15.3802595,235.0079,30.35,0.126,0.0
